,Unnamed: 0,Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Lloguer_mitja,Preu
4325,4325,2021,2,4,Les Corts,19,les Corts,Lloguer mitjà per superfície (Euros/m2 mes),"13,8"
4326,4326,2021,2,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà per superfície (Euros/m2 mes),"13,3"
4327,4327,2021,2,4,Les Corts,21,Pedralbes,Lloguer mitjà per superfície (Euros/m2 mes),"15,5"
4328,4328,2021,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà per superfície (Euros/m2 mes),"13,0"
4329,4329,2021,2,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà per superfície (Euros/m2 mes),"15,9"
4330,4330,2021,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà per superfície (Euros/m2 mes),"15,0"
4331,4331,2021,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà per superfície (Euros/m2 mes),"14,7"
4332,4332,2021,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà per superfície (Euros/m2 mes),"14,5"
4333,4333,2021,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà per superfície (Euros/m2 mes),"14,2"
4334,4334,2021,2,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà per superfície (Euros/m2 mes),"13,6"
4335,4335,2021,2,6,Gràcia,29,el Coll,Lloguer mitjà per superfície (Euros/m2 mes),"12,8"
4336,4336,2021,2,6,Gràcia,30,la Salut,Lloguer mitjà per superfície (Euros/m2 mes),"12,1"
4337,4337,2021,2,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà per superfície (Euros/m2 mes),"13,9"
4338,4338,2021,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà per superfície (Euros/m2 mes),"13,6"
4339,4339,2021,2,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"12,8"
4340,4340,2021,2,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà per superfície (Euros/m2 mes),"12,4"
4341,4341,2021,2,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"12,8"
4342,4342,2021,2,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà per superfície (Euros/m2 mes),"11,8"
4343,4343,2021,2,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà per superfície (Euros/m2 mes),"11,6"
4344,4344,2021,2,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà per superfície (Euros/m2 mes),"12,0"
4345,4345,2021,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),"10,2"
4346,4346,2021,2,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),"10,9"
4347,4347,2021,2,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),"13,4"
4348,4348,2021,2,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),--
4349,4349,2021,2,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),"11,8"
4350,4350,2021,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),"11,8"
4351,4351,2021,2,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),"11,1"
4352,4352,2021,2,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),"11,4"
4353,4353,2021,2,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),--
4354,4354,2021,2,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),"10,1"
4355,4355,2021,2,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),"8,7"
4356,4356,2021,2,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),"11,2"
4357,4357,2021,2,8,Nou Barris,51,Verdun,Lloguer mitjà per superfície (Euros/m2 mes),"12,7"
4358,4358,2021,2,8,Nou Barris,52,la Prosperitat,Lloguer mitjà per superfície (Euros/m2 mes),"12,1"
4359,4359,2021,2,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà per superfície (Euros/m2 mes),"11,9"
4360,4360,2021,2,8,Nou Barris,54,Torre Baró,Lloguer mitjà per superfície (Euros/m2 mes),--
4361,4361,2021,2,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà per superfície (Euros/m2 mes),"8,1"
4362,4362,2021,2,8,Nou Barris,56,Vallbona,Lloguer mitjà per superfície (Euros/m2 mes),--
4363,4363,2021,2,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà per superfície (Euros/m2 mes),"10,1"
4364,4364,2021,2,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà per superfície (Euros/m2 mes),"6,7"
4365,4365,2021,2,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà per superfície (Euros/m2 mes),"11,3"
4366,4366,2021,2,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà per superfície (Euros/m2 mes),"11,9"
4367,4367,2021,2,9,Sant Andreu,61,la Sagrera,Lloguer mitjà per superfície (Euros/m2 mes),"11,4"
4368,4368,2021,2,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà per superfície (Euros/m2 mes),"11,3"
4369,4369,2021,2,9,Sant Andreu,63,Navas,Lloguer mitjà per superfície (Euros/m2 mes),"11,7"
4370,4370,2021,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà per superfície (Euros/m2 mes),"12,9"
4371,4371,2021,2,10,Sant Martí,65,el Clot,Lloguer mitjà per superfície (Euros/m2 mes),"12,6"
4372,4372,2021,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"13,9"
4373,4373,2021,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"17,3"
4374,4374,2021,2,10,Sant Martí,68,el Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"14,1"
4375,4375,2021,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"15,8"
4376,4376,2021,2,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà per superfície (Euros/m2 mes),"11,2"
4377,4377,2021,2,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"13,2"
4378,4378,2021,2,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà per superfície (Euros/m2 mes),"11,3"
4379,4379,2021,2,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà per superfície (Euros/m2 mes),"10,9"
4380,4380,2021,3,1,Ciutat Vella,1,el Raval,Lloguer mitjà mensual (Euros/mes),"770,5"
4381,4381,2021,3,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà mensual (Euros/mes),"968,4"
4382,4382,2021,3,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà mensual (Euros/mes),"826,0"
4383,4383,2021,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà mensual (Euros/mes),"889,1"
4384,4384,2021,3,2,Eixample,5,el Fort Pienc,Lloguer mitjà mensual (Euros/mes),"970,2"
4385,4385,2021,3,2,Eixample,6,la Sagrada Família,Lloguer mitjà mensual (Euros/mes),"912,4"
4386,4386,2021,3,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà mensual (Euros/mes),"1168,4"
4387,4387,2021,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà mensual (Euros/mes),"1072,9"
4388,4388,2021,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà mensual (Euros/mes),"968,6"
4389,4389,2021,3,2,Eixample,10,Sant Antoni,Lloguer mitjà mensual (Euros/mes),"934,3"
4390,4390,2021,3,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà mensual (Euros/mes),"787,0"
4391,4391,2021,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà mensual (Euros/mes),--
4392,4392,2021,3,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà mensual (Euros/mes),"698,5"
4393,4393,2021,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà mensual (Euros/mes),"858,7"
4394,4394,2021,3,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà mensual (Euros/mes),"804,6"
4395,4395,2021,3,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà mensual (Euros/mes),"832,5"
4396,4396,2021,3,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà mensual (Euros/mes),"805,9"
4397,4397,2021,3,3,Sants-Montjuïc,18,Sants,Lloguer mitjà mensual (Euros/mes),"836,7"
4398,4398,2021,3,4,Les Corts,19,les Corts,Lloguer mitjà mensual (Euros/mes),"1017,0"
4399,4399,2021,3,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà mensual (Euros/mes),"982,9"
4400,4400,2021,3,4,Les Corts,21,Pedralbes,Lloguer mitjà mensual (Euros/mes),"1816,5"
4401,4401,2021,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà mensual (Euros/mes),"1009,5"
4402,4402,2021,3,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà mensual (Euros/mes),"1345,2"
4403,4403,2021,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà mensual (Euros/mes),"1566,5"
4404,4404,2021,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà mensual (Euros/mes),"1159,6"
4405,4405,2021,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà mensual (Euros/mes),"1352,5"
4406,4406,2021,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà mensual (Euros/mes),"1004,7"
4407,4407,2021,3,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà mensual (Euros/mes),"961,0"
4408,4408,2021,3,6,Gràcia,29,el Coll,Lloguer mitjà mensual (Euros/mes),"755,5"
4409,4409,2021,3,6,Gràcia,30,la Salut,Lloguer mitjà mensual (Euros/mes),"934,6"
4410,4410,2021,3,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà mensual (Euros/mes),"891,6"
4411,4411,2021,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà mensual (Euros/mes),"899,7"
4412,4412,2021,3,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà mensual (Euros/mes),"836,3"
4413,4413,2021,3,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà mensual (Euros/mes),"753,7"
4414,4414,2021,3,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà mensual (Euros/mes),"823,6"
4415,4415,2021,3,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà mensual (Euros/mes),"817,3"
4416,4416,2021,3,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà mensual (Euros/mes),"679,3"
4417,4417,2021,3,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà mensual (Euros/mes),"686,3"
4418,4418,2021,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà mensual (Euros/mes),"785,6"
4419,4419,2021,3,7,Horta-Guinardó,40,Montbau,Lloguer mitjà mensual (Euros/mes),"745,9"
4420,4420,2021,3,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà mensual (Euros/mes),"878,1"
4421,4421,2021,3,7,Horta-Guinardó,42,la Clota,Lloguer mitjà mensual (Euros/mes),--
4422,4422,2021,3,7,Horta-Guinardó,43,Horta,Lloguer mitjà mensual (Euros/mes),"754,9"
4423,4423,2021,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà mensual (Euros/mes),"747,5"
4424,4424,2021,3,8,Nou Barris,45,Porta,Lloguer mitjà mensual (Euros/mes),"712,8"
4425,4425,2021,3,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà mensual (Euros/mes),"681,8"
4426,4426,2021,3,8,Nou Barris,47,Can Peguera,Lloguer mitjà mensual (Euros/mes),--
4427,4427,2021,3,8,Nou Barris,48,la Guineueta,Lloguer mitjà mensual (Euros/mes),"653,2"
4428,4428,2021,3,8,Nou Barris,49,Canyelles,Lloguer mitjà mensual (Euros/mes),"769,9"
4429,4429,2021,3,8,Nou Barris,50,les Roquetes,Lloguer mitjà mensual (Euros/mes),"628,7"
4430,4430,2021,3,8,Nou Barris,51,Verdun,Lloguer mitjà mensual (Euros/mes),"666,6"
4431,4431,2021,3,8,Nou Barris,52,la Prosperitat,Lloguer mitjà mensual (Euros/mes),"669,5"
4432,4432,2021,3,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà mensual (Euros/mes),"610,4"
4433,4433,2021,3,8,Nou Barris,54,Torre Baró,Lloguer mitjà mensual (Euros/mes),--
4434,4434,2021,3,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà mensual (Euros/mes),"547,7"
4435,4435,2021,3,8,Nou Barris,56,Vallbona,Lloguer mitjà mensual (Euros/mes),--
4436,4436,2021,3,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà mensual (Euros/mes),"585,0"
4437,4437,2021,3,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà mensual (Euros/mes),--
4438,4438,2021,3,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà mensual (Euros/mes),"644,1"
4439,4439,2021,3,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà mensual (Euros/mes),"792,9"
4440,4440,2021,3,9,Sant Andreu,61,la Sagrera,Lloguer mitjà mensual (Euros/mes),"772,8"
4441,4441,2021,3,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà mensual (Euros/mes),"751,9"
4442,4442,2021,3,9,Sant Andreu,63,Navas,Lloguer mitjà mensual (Euros/mes),"805,3"
4443,4443,2021,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà mensual (Euros/mes),"830,8"
4444,4444,2021,3,10,Sant Martí,65,el Clot,Lloguer mitjà mensual (Euros/mes),"822,2"
4445,4445,2021,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà mensual (Euros/mes),"1024,4"
4446,4446,2021,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà mensual (Euros/mes),"1343,1"
4447,4447,2021,3,10,Sant Martí,68,el Poblenou,Lloguer mitjà mensual (Euros/mes),"971,3"
4448,4448,2021,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà mensual (Euros/mes),"1162,9"
4449,4449,2021,3,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà mensual (Euros/mes),"736,1"
4450,4450,2021,3,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà mensual (Euros/mes),"962,7"
4451,4451,2021,3,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà mensual (Euros/mes),"804,2"
4452,4452,2021,3,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà mensual (Euros/mes),"752,9"
4453,4453,2021,3,1,Ciutat Vella,1,el Raval,Lloguer mitjà per superfície (Euros/m2 mes),"12,9"
4454,4454,2021,3,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà per superfície (Euros/m2 mes),"12,9"
4455,4455,2021,3,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà per superfície (Euros/m2 mes),"16,3"
4456,4456,2021,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà per superfície (Euros/m2 mes),"13,4"
4457,4457,2021,3,2,Eixample,5,el Fort Pienc,Lloguer mitjà per superfície (Euros/m2 mes),"13,2"
4458,4458,2021,3,2,Eixample,6,la Sagrada Família,Lloguer mitjà per superfície (Euros/m2 mes),"13,6"
4459,4459,2021,3,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"13,0"
4460,4460,2021,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"13,6"
4461,4461,2021,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà per superfície (Euros/m2 mes),"13,3"
4462,4462,2021,3,2,Eixample,10,Sant Antoni,Lloguer mitjà per superfície (Euros/m2 mes),"13,0"
4463,4463,2021,3,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà per superfície (Euros/m2 mes),"13,8"
4464,4464,2021,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà per superfície (Euros/m2 mes),--
4465,4465,2021,3,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà per superfície (Euros/m2 mes),"10,2"
4466,4466,2021,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà per superfície (Euros/m2 mes),"12,7"
4467,4467,2021,3,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà per superfície (Euros/m2 mes),"13,0"
4468,4468,2021,3,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà per superfície (Euros/m2 mes),"12,3"
4469,4469,2021,3,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà per superfície (Euros/m2 mes),"13,5"
4470,4470,2021,3,3,Sants-Montjuïc,18,Sants,Lloguer mitjà per superfície (Euros/m2 mes),"12,9"
4471,4471,2021,3,4,Les Corts,19,les Corts,Lloguer mitjà per superfície (Euros/m2 mes),"14,3"
4472,4472,2021,3,4,Les Corts,20,la Maternitat i Sant Ramon,Lloguer mitjà per superfície (Euros/m2 mes),"13,0"
4473,4473,2021,3,4,Les Corts,21,Pedralbes,Lloguer mitjà per superfície (Euros/m2 mes),"15,8"
4474,4474,2021,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Lloguer mitjà per superfície (Euros/m2 mes),"11,4"
4475,4475,2021,3,5,Sarrià-Sant Gervasi,23,Sarrià,Lloguer mitjà per superfície (Euros/m2 mes),"16,1"
4476,4476,2021,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Lloguer mitjà per superfície (Euros/m2 mes),"15,5"
4477,4477,2021,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Lloguer mitjà per superfície (Euros/m2 mes),"15,3"
4478,4478,2021,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Lloguer mitjà per superfície (Euros/m2 mes),"14,7"
4479,4479,2021,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Lloguer mitjà per superfície (Euros/m2 mes),"14,1"
4480,4480,2021,3,6,Gràcia,28,Vallcarca i els Penitents,Lloguer mitjà per superfície (Euros/m2 mes),"13,8"
4481,4481,2021,3,6,Gràcia,29,el Coll,Lloguer mitjà per superfície (Euros/m2 mes),"12,9"
4482,4482,2021,3,6,Gràcia,30,la Salut,Lloguer mitjà per superfície (Euros/m2 mes),"12,8"
4483,4483,2021,3,6,Gràcia,31,la Vila de Gràcia,Lloguer mitjà per superfície (Euros/m2 mes),"14,2"
4484,4484,2021,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Lloguer mitjà per superfície (Euros/m2 mes),"13,7"
4485,4485,2021,3,7,Horta-Guinardó,33,el Baix Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"12,7"
4486,4486,2021,3,7,Horta-Guinardó,34,Can Baró,Lloguer mitjà per superfície (Euros/m2 mes),"12,6"
4487,4487,2021,3,7,Horta-Guinardó,35,el Guinardó,Lloguer mitjà per superfície (Euros/m2 mes),"12,7"
4488,4488,2021,3,7,Horta-Guinardó,36,la Font d'en Fargues,Lloguer mitjà per superfície (Euros/m2 mes),"12,4"
4489,4489,2021,3,7,Horta-Guinardó,37,el Carmel,Lloguer mitjà per superfície (Euros/m2 mes),"11,9"
4490,4490,2021,3,7,Horta-Guinardó,38,la Teixonera,Lloguer mitjà per superfície (Euros/m2 mes),"11,7"
4491,4491,2021,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Lloguer mitjà per superfície (Euros/m2 mes),"11,1"
4492,4492,2021,3,7,Horta-Guinardó,40,Montbau,Lloguer mitjà per superfície (Euros/m2 mes),"11,3"
4493,4493,2021,3,7,Horta-Guinardó,41,la Vall d'Hebron,Lloguer mitjà per superfície (Euros/m2 mes),"12,1"
4494,4494,2021,3,7,Horta-Guinardó,42,la Clota,Lloguer mitjà per superfície (Euros/m2 mes),--
4495,4495,2021,3,7,Horta-Guinardó,43,Horta,Lloguer mitjà per superfície (Euros/m2 mes),"12,1"
4496,4496,2021,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Lloguer mitjà per superfície (Euros/m2 mes),"11,3"
4497,4497,2021,3,8,Nou Barris,45,Porta,Lloguer mitjà per superfície (Euros/m2 mes),"11,7"
4498,4498,2021,3,8,Nou Barris,46,el Turó de la Peira,Lloguer mitjà per superfície (Euros/m2 mes),"11,2"
4499,4499,2021,3,8,Nou Barris,47,Can Peguera,Lloguer mitjà per superfície (Euros/m2 mes),--
4500,4500,2021,3,8,Nou Barris,48,la Guineueta,Lloguer mitjà per superfície (Euros/m2 mes),"9,4"
4501,4501,2021,3,8,Nou Barris,49,Canyelles,Lloguer mitjà per superfície (Euros/m2 mes),"10,0"
4502,4502,2021,3,8,Nou Barris,50,les Roquetes,Lloguer mitjà per superfície (Euros/m2 mes),"11,5"
4503,4503,2021,3,8,Nou Barris,51,Verdun,Lloguer mitjà per superfície (Euros/m2 mes),"12,0"
4504,4504,2021,3,8,Nou Barris,52,la Prosperitat,Lloguer mitjà per superfície (Euros/m2 mes),"11,6"
4505,4505,2021,3,8,Nou Barris,53,la Trinitat Nova,Lloguer mitjà per superfície (Euros/m2 mes),"11,6"
4506,4506,2021,3,8,Nou Barris,54,Torre Baró,Lloguer mitjà per superfície (Euros/m2 mes),--
4507,4507,2021,3,8,Nou Barris,55,Ciutat Meridiana,Lloguer mitjà per superfície (Euros/m2 mes),"9,3"
4508,4508,2021,3,8,Nou Barris,56,Vallbona,Lloguer mitjà per superfície (Euros/m2 mes),--
4509,4509,2021,3,9,Sant Andreu,57,la Trinitat Vella,Lloguer mitjà per superfície (Euros/m2 mes),"10,2"
4510,4510,2021,3,9,Sant Andreu,58,Baró de Viver,Lloguer mitjà per superfície (Euros/m2 mes),--
4511,4511,2021,3,9,Sant Andreu,59,el Bon Pastor,Lloguer mitjà per superfície (Euros/m2 mes),"10,2"
4512,4512,2021,3,9,Sant Andreu,60,Sant Andreu,Lloguer mitjà per superfície (Euros/m2 mes),"12,1"
4513,4513,2021,3,9,Sant Andreu,61,la Sagrera,Lloguer mitjà per superfície (Euros/m2 mes),"11,7"
4514,4514,2021,3,9,Sant Andreu,62,el Congrés i els Indians,Lloguer mitjà per superfície (Euros/m2 mes),"11,6"
4515,4515,2021,3,9,Sant Andreu,63,Navas,Lloguer mitjà per superfície (Euros/m2 mes),"11,6"
4516,4516,2021,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Lloguer mitjà per superfície (Euros/m2 mes),"13,1"
4517,4517,2021,3,10,Sant Martí,65,el Clot,Lloguer mitjà per superfície (Euros/m2 mes),"13,0"
4518,4518,2021,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"15,0"
4519,4519,2021,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"16,2"
4520,4520,2021,3,10,Sant Martí,68,el Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"14,6"
4521,4521,2021,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"16,9"
4522,4522,2021,3,10,Sant Martí,70,el Besòs i el Maresme,Lloguer mitjà per superfície (Euros/m2 mes),"12,1"
4523,4523,2021,3,10,Sant Martí,71,Provençals del Poblenou,Lloguer mitjà per superfície (Euros/m2 mes),"13,4"
4524,4524,2021,3,10,Sant Martí,72,Sant Martí de Provençals,Lloguer mitjà per superfície (Euros/m2 mes),"11,6"
4525,4525,2021,3,10,Sant Martí,73,la Verneda i la Pau,Lloguer mitjà per superfície (Euros/m2 mes),"11,0"
4526,4526,2021,4,1,Ciutat Vella,1,el Raval,Lloguer mitjà mensual (Euros/mes),"772,8"
4527,4527,2021,4,1,Ciutat Vella,2,el Barri Gòtic,Lloguer mitjà mensual (Euros/mes),"953,0"
4528,4528,2021,4,1,Ciutat Vella,3,la Barceloneta,Lloguer mitjà mensual (Euros/mes),"877,9"
4529,4529,2021,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Lloguer mitjà mensual (Euros/mes),"922,8"
4530,4530,2021,4,2,Eixample,5,el Fort Pienc,Lloguer mitjà mensual (Euros/mes),"976,9"
4531,4531,2021,4,2,Eixample,6,la Sagrada Família,Lloguer mitjà mensual (Euros/mes),"924,4"
4532,4532,2021,4,2,Eixample,7,la Dreta de l'Eixample,Lloguer mitjà mensual (Euros/mes),"1220,8"
4533,4533,2021,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Lloguer mitjà mensual (Euros/mes),"1114,9"
4534,4534,2021,4,2,Eixample,9,la Nova Esquerra de l'Eixample,Lloguer mitjà mensual (Euros/mes),"965,9"
4535,4535,2021,4,2,Eixample,10,Sant Antoni,Lloguer mitjà mensual (Euros/mes),"955,7"
4536,4536,2021,4,3,Sants-Montjuïc,11,el Poble Sec,Lloguer mitjà mensual (Euros/mes),"777,9"
4537,4537,2021,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Lloguer mitjà mensual (Euros/mes),--
4538,4538,2021,4,3,Sants-Montjuïc,13,la Marina de Port,Lloguer mitjà mensual (Euros/mes),"691,9"
4539,4539,2021,4,3,Sants-Montjuïc,14,la Font de la Guatlla,Lloguer mitjà mensual (Euros/mes),"827,2"
4540,4540,2021,4,3,Sants-Montjuïc,15,Hostafrancs,Lloguer mitjà mensual (Euros/mes),"809,5"
4541,4541,2021,4,3,Sants-Montjuïc,16,la Bordeta,Lloguer mitjà mensual (Euros/mes),"872,5"
4542,4542,2021,4,3,Sants-Montjuïc,17,Sants - Badal,Lloguer mitjà mensual (Euros/mes),"800,0"
4543,4543,2021,4,3,Sants-Montjuïc,18,Sants,Lloguer mitjà mensual (Euros/mes),"833,7"
